userid,lat,lng,devtime
8131108143,44.893501,82.069366,2016-1-30 15:37
8150602060,39.818802,116.202248,2016-1-30 14:48
9150820207,31.135159,121.572433,2016-1-27 0:17
9150924206,30.358734,112.636353,2016-1-30 15:38
9150528598,24.968407,104.489014,2016-1-30 15:37
9150519435,30.910324,119.39492,2016-1-27 0:52
9150615210,43.79636,87.611984,2016-1-30 15:37
9150609602,23.53294,116.377869,2016-1-30 15:38
9150713211,31.906269,117.349716,2016-1-30 15:25
8131111342,29.331772,120.080414,2016-1-30 15:36
9150825122,25.533453,114.795517,2016-1-30 15:37
9150610332,23.126751,113.395485,2016-1-30 15:37
9150731229,26.641136,106.653702,2016-1-30 13:51
8151110777,23.429148,113.417336,2016-1-27 0:52
9150828066,26.948324,104.066231,2016-1-27 0:20
8151122546,35.848778,104.107948,2016-1-27 0:51
8131117143,33.621338,113.423233,2016-1-30 15:37
9150527280,30.591263,104.094299,2016-1-30 15:34
8131109154,25.609701,100.254913,2016-1-30 15:37
9150520269,30.562056,113.022568,2016-1-30 13:25
9150414185,23.183611,114.402298,2016-1-27 0:49
9150120057,29.132141,114.601852,2016-1-27 0:52
9141023644,43.784187,87.602547,2016-1-30 15:36
9150728239,31.07543,121.445213,2016-1-27 0:52
9150609238,28.142441,107.847382,2016-1-30 13:59
9150810019,35.555561,110.899864,2016-1-30 15:10
8140116210,28.735338,112.740547,2016-1-27 0:19
9141023878,44.312752,86.023987,2016-1-30 13:22
9150515187,22.612734,114.111763,2016-1-30 15:38
8131110974,30.560329,109.91687,2016-1-30 15:37
9150711032,40.650536,107.195015,2016-1-30 15:37
8131108511,26.508144,111.168404,2016-1-30 14:51
9150610089,23.267534,113.301765,2016-1-27 0:20
9150615310,43.792984,87.610199,2016-1-30 15:38
9150603218,24.947721,102.365616,2016-1-30 15:36
9150921272,24.988943,98.977982,2016-1-27 0:50
9150603751,23.698544,113.053482,2016-1-30 15:36
9150609226,27.958105,107.714668,2016-1-30 15:30
9150603565,32.884476,116.595299,2016-1-30 15:38
9150412259,26.359543,119.643265,2016-1-30 14:53
8151225393,20.307589,110.190948,2016-1-27 0:50
9141023431,38.846973,110.491684,2016-1-30 12:48
9150828274,28.036894,106.283752,2016-1-30 13:34
9150825097,24.027754,97.862549,2016-1-27 0:52
9150515168,22.724171,114.288254,2016-1-27 0:26
9150831159,29.286543,117.23233,2016-1-30 14:37
9150603388,28.155952,113.04612,2016-1-30 15:38
8131109624,48.236225,126.503616,2016-1-30 15:37
9150120146,24.105181,103.410065,2016-1-27 0:51
9150727077,24.78792,113.521736,2016-1-30 15:38
9150831091,30.452894,114.036186,2016-1-30 15:37
9150731024,35.074471,112.604317,2016-1-30 15:38
9150314275,26.776722,105.384598,2016-1-30 14:22
8131108437,32.967308,111.059319,2016-1-30 14:33
8131117861,35.4221,114.258415,2016-1-30 13:04
8141205073,23.257437,116.407852,2016-1-30 14:37
9150119384,18.29792,109.417786,2016-1-27 0:51
9150924064,25.884186,99.86055,2016-1-30 15:40
8141313187,23.343794,116.755486,2016-1-30 15:37
9150712357,34.823349,114.824936,2016-1-30 15:37
8131108676,36.488613,103.663216,2016-1-30 15:38
9150315507,24.659481,118.210548,2016-1-27 0:51
8131111934,22.829216,114.207985,2016-1-30 15:37
9150828092,26.583632,106.666817,2016-1-30 15:32
9141120382,28.407148,117.42627,2016-1-27 0:21
9150731133,31.642664,107.102203,2016-1-30 15:26
8151011049,30.881372,101.889481,2016-1-30 15:37
8140326675,29.471027,103.928986,2016-1-30 15:37
9150601231,22.754154,114.952782,2016-1-30 15:23
8131010712,44.40963,84.915169,2016-1-30 15:38
8131116921,22.961599,114.020149,2016-1-30 15:40
9150609553,27.336206,103.703766,2016-1-30 15:37
8130911236,44.528664,125.485733,2016-1-30 15:37
9150609949,28.676266,115.873199,2016-1-27 0:51
8141313194,23.458792,116.76252,2016-1-30 15:37
9150414053,28.058054,107.271049,2016-1-27 0:50
8131010301,49.511429,124.97477,2016-1-30 15:38
9150522225,26.594793,106.697113,2016-1-30 13:07
8151023194,22.78083,103.23127,2016-1-30 15:40
9140909081,37.424175,106.044235,2016-1-30 13:34
9150108662,35.849548,104.105415,2016-1-30 15:28
9150413025,33.537979,116.469231,2016-1-30 15:15
9150120291,27.719164,111.000481,2016-1-30 14:46
9150528372,22.565134,114.039284,2016-1-30 15:37
8141204449,41.704773,125.937469,2016-1-30 15:40
8151212379,25.025928,103.656403,2016-1-27 0:52
8131009649,43.985546,87.272568,2016-1-30 15:37
9150312117,46.526405,86.011963,2016-1-27 0:52
9150601236,25.058531,104.896065,2016-1-27 0:19
9150315206,33.056534,115.23407,2016-1-27 0:52
9150310001,25.116417,99.172264,2016-1-27 0:53
9150120080,27.264547,111.739815,2016-1-30 14:39
8131010675,32.813267,110.106117,2016-1-30 15:08
8131007199,36.774551,106.060036,2016-1-30 15:37
8141313186,23.447254,116.824913,2016-1-30 15:38
9150731227,26.594955,107.972054,2016-1-30 14:56
8131109828,43.035488,125.500664,2016-1-30 15:37
9150727023,28.284769,117.196419,2016-1-30 15:38
9150603291,22.840363,112.983849,2016-1-30 15:37
8131111435,38.020031,114.488251,2016-1-30 15:37
9150415077,27.645166,113.734566,2016-1-27 0:16
9150806501,25.117603,99.175499,2016-1-30 15:41
8150601662,23.040659,114.3395,2016-1-30 15:22
9150824047,23.19713,113.48497,2016-1-30 15:37
9150612116,34.81255,113.626869,2016-1-30 13:17
8131117734,32.336723,118.348099,2016-1-30 15:38
9150717096,22.988043,113.877518,2016-1-30 15:36
8131109847,40.014698,113.220848,2016-1-30 15:38
9150921221,24.409653,103.443085,2016-1-30 15:38
8150827687,37.586281,107.589363,2016-1-30 15:41
9141025119,22.700176,113.819435,2016-1-30 15:36
9150721032,26.545588,103.913063,2016-1-27 0:50
9150813233,23.19908,113.603569,2016-1-30 14:53
8131009673,43.81028,87.593933,2016-1-30 15:37
9150828215,22.731344,108.32663,2016-1-30 14:30
9150601433,43.987644,87.270813,2016-1-30 13:57
8130911193,40.879124,111.648918,2016-1-30 15:36
8131009953,35.08012,118.233269,2016-1-30 15:37
9150825156,30.483814,106.090431,2016-1-27 0:35
8131008232,35.129833,118.420235,2016-1-30 15:37
9150609310,18.401459,109.661346,2016-1-30 15:37
9150731021,34.622124,113.56752,2016-1-30 15:36
9150813304,27.843306,113.1744,2016-1-27 0:52
9150610035,33.268505,116.590019,2016-1-30 15:36
8131116698,38.380405,106.269684,2016-1-30 15:37
9150529002,35.243126,113.226685,2016-1-30 15:35
9150415011,28.84712,107.564934,2016-1-30 14:00
8151213158,36.714882,103.260681,2016-1-30 15:43
9150520053,35.050125,115.236633,2016-1-30 15:42
9150609950,27.830984,113.840218,2016-1-30 13:51
8131108528,26.440199,110.859032,2016-1-30 15:24
9150315215,22.624578,114.157715,2016-1-30 15:37
9150603318,43.784222,87.637184,2016-1-27 0:23
9141024306,32.359856,106.840981,2016-1-30 15:38
8141313210,34.255085,116.240646,2016-1-30 13:42
8131116743,35.979259,106.184799,2016-1-30 13:56
8131116726,38.457108,106.228737,2016-1-30 15:37
9150713366,44.178482,80.749268,2016-1-27 0:09
9150712463,39.878887,119.247269,2016-1-30 14:57
9150710312,37.696354,102.881516,2016-1-30 15:38
8131110509,21.747431,108.605637,2016-1-30 15:37
9141024371,31.516321,107.351501,2016-1-30 13:32
8131111162,36.728634,103.263496,2016-1-30 15:37
8151110634,38.056927,117.233749,2016-1-30 13:02
8131009758,43.962631,87.653931,2016-1-30 15:37
8151211687,48.183342,124.454636,2016-1-30 15:40
9150827318,29.135101,111.762169,2016-1-27 0:52
9150712131,32.87817,115.831635,2016-1-30 15:37
9150727076,24.862234,114.206635,2016-1-27 0:41
9150119436,25.015076,111.166969,2016-1-30 15:34
9141024151,38.886364,100.752335,2016-1-27 0:51
8131010758,37.15448,106.512283,2016-1-30 15:37
8141313044,24.996355,110.28672,2016-1-30 15:37
9150831088,28.68626,115.935684,2016-1-27 0:52
9140909099,36.103508,103.631966,2016-1-27 0:13
8131007708,35.560322,118.794067,2016-1-30 15:38
9150711098,35.115974,111.186653,2016-1-30 14:52
9150827343,27.762796,111.981049,2016-1-27 0:52
9150803132,30.761234,115.239998,2016-1-27 0:52
9141023883,23.548063,116.51503,2016-1-30 15:38
9150106296,26.945856,100.22065,2016-1-27 0:52
9150713341,29.490969,106.367966,2016-1-30 15:37
8150604975,27.742893,112.004684,2016-1-27 0:51
9150731077,32.645634,110.73558,2016-1-30 15:38
9150309086,44.823841,126.537964,2016-1-30 15:22
9150921571,35.099243,111.052536,2016-1-30 15:34
9150712458,41.375793,122.424835,2016-1-30 15:37
9150528830,21.615028,110.278336,2016-1-30 15:37
8151014412,22.917641,113.216202,2016-1-30 15:40
9141023213,38.238461,109.7463,2016-1-27 0:13
9150717055,22.807043,108.254631,2016-1-30 15:21
9140909043,35.199024,107.886467,2016-1-30 15:41
9150924002,24.689577,103.728737,2016-1-30 15:38
9141025638,43.905594,125.241936,2016-1-30 15:40
9150528943,28.76545,104.644547,2016-1-30 14:06
9150612013,46.746555,83.045097,2016-1-30 15:28
8150924040,33.00457,106.818619,2016-1-30 14:58
9140905263,28.192226,113.018417,2016-1-30 15:37
9150310568,41.745171,86.146149,2016-1-30 15:37
9150315385,26.611694,106.715668,2016-1-30 15:37
9141023538,41.999043,86.689117,2016-1-27 0:52
9150528545,25.473526,98.972664,2016-1-27 0:52
9150610650,24.958805,114.041153,2016-1-27 0:42
9150609471,24.040703,105.06028,2016-1-30 15:36
9150810406,26.638138,107.752014,2016-1-30 14:30
9150528356,34.150265,118.753235,2016-1-30 13:11
9150810483,27.256104,105.288986,2016-1-30 13:57
9150728177,34.278332,108.523247,2016-1-27 0:51
9150609399,27.801016,114.942863,2016-1-27 0:52
9150519205,29.285463,116.215683,2016-1-27 0:16
9140915249,36.048717,103.834717,2016-1-27 0:51
9150602126,37.110474,111.784554,2016-1-30 15:36
9150713027,22.416536,112.7173,2016-1-27 0:51
9150528102,22.957176,113.429214,2016-1-27 0:52
9150610395,31.920616,107.23188,2016-1-30 15:37
8131010394,22.804239,113.781219,2016-1-30 15:37
9150310400,31.537622,118.466431,2016-1-30 14:25
8131009382,35.769844,115.069183,2016-1-30 15:37
9150906097,33.913975,106.516098,2016-1-30 15:21
9150609466,27.056784,107.466484,2016-1-30 15:21
9150312198,43.842152,87.597084,2016-1-30 15:37
8160102541,31.142965,121.563614,2016-1-27 0:51
8131111237,43.858002,126.520683,2016-1-30 15:37
9150310977,43.881725,87.505135,2016-1-30 14:59
9150525137,43.754147,87.64238,2016-1-30 15:37
9150828097,26.643881,106.812698,2016-1-30 13:22
8141313085,37.471081,103.416,2016-1-30 15:38
9150921362,26.025719,102.789268,2016-1-30 14:06
9150310366,37.923512,106.083687,2016-1-30 14:49
8131110333,32.009846,118.814568,2016-1-30 15:37
8151122846,27.539438,109.964149,2016-1-30 15:36
8131111179,34.851364,104.462868,2016-1-30 15:37
8150604783,23.719908,109.228813,2016-1-30 15:37
9150525318,31.901186,117.296349,2016-1-27 0:09
9150314138,27.728273,109.268433,2016-1-27 0:39
8131109797,42.529259,125.668282,2016-1-30 13:10
9150806126,28.691605,115.889465,2016-1-27 0:50
8151225323,34.755856,105.017502,2016-1-30 14:43
8130914848,34.03019,108.967987,2016-1-30 15:36
9150712552,30.522633,114.308113,2016-1-30 15:38
9150609545,24.942196,102.764633,2016-1-30 15:37
8151225271,33.393944,104.915451,2016-1-30 15:42
9150813033,24.449394,114.929787,2016-1-30 15:16
9150413966,26.967846,119.61338,2016-1-30 15:32
9150825147,29.294481,117.203346,2016-1-30 15:16
9150609180,22.677654,113.188835,2016-1-27 0:12
9141226336,22.800882,114.92775,2016-1-30 15:37
9150615055,43.947651,81.265083,2016-1-30 15:37
9150314148,26.605013,106.580917,2016-1-30 14:15
8141203618,23.283222,114.466682,2016-1-30 12:09
9150713348,30.003326,106.259865,2016-1-30 15:38
8150924026,37.90744,102.783669,2016-1-30 15:42
9150712637,25.275761,105.351753,2016-1-30 14:14
9150710098,43.008224,87.515984,2016-1-27 0:48
8141221710,40.502563,124.1064,2016-1-30 14:58
8150207158,32.425644,105.893616,2016-1-30 15:36
9141024610,31.784904,119.944763,2016-1-27 0:52
8131010033,27.621973,104.857513,2016-1-30 15:37
8131009870,30.550352,104.087883,2016-1-30 15:36
9150603069,35.065903,115.554466,2016-1-30 15:30
9150713033,29.398052,106.047333,2016-1-27 0:52
8131109652,42.92239,129.514069,2016-1-30 15:31
9150712348,33.907146,115.495796,2016-1-27 0:52
9150711186,40.757706,111.736031,2016-1-30 15:18
9150609328,20.060329,110.353813,2016-1-30 15:38
9150413628,27.030035,109.299065,2016-1-30 15:38
9150728081,25.428194,106.749252,2016-1-30 15:38
8151112781,22.511423,114.040451,2016-1-27 0:51
9150519380,25.96727,102.205582,2016-1-30 15:38
9141024625,33.372562,114.015732,2016-1-30 13:51
9150717212,27.90411,112.160683,2016-1-27 0:52
9150731186,25.794012,105.144585,2016-1-30 15:37
9150827297,29.046597,111.681213,2016-1-27 0:53
8141205498,44.560154,86.466751,2016-1-30 14:35
9150610132,32.817993,115.883118,2016-1-27 0:13
9150603743,23.172796,113.234947,2016-1-27 0:51
9150114285,36.058807,113.823799,2016-1-30 15:38
9150711113,39.12487,116.038132,2016-1-30 15:36
8130912669,30.863346,116.302567,2016-1-30 15:38
9150721157,39.454475,76.030464,2016-1-27 0:21
8151115084,26.294436,103.940834,2016-1-27 0:51
9150413737,41.716354,86.248718,2016-1-30 13:08
9150921347,26.874575,100.216751,2016-1-30 13:48
8151111793,37.153206,107.113297,2016-1-30 15:42
8150818323,34.808277,114.485313,2016-1-30 13:04
9150609337,23.052517,112.494667,2016-1-27 0:51
9150603102,33.162476,115.623718,2016-1-27 0:52
9150528632,34.278229,118.185402,2016-1-30 13:17
9150711241,23.991589,104.165451,2016-1-30 14:44
9150310875,37.984138,106.18425,2016-1-27 0:52
9150412291,30.443445,120.322601,2016-1-30 14:58
9141025589,26.493826,111.601753,2016-1-27 0:17
9150315389,26.628752,106.732399,2016-1-30 15:37
9150106009,25.964876,112.156281,2016-1-30 15:36
8150825583,26.704325,106.009666,2016-1-30 15:37
8151211037,22.271523,99.242699,2016-1-30 15:41
9150717097,31.108063,108.102936,2016-1-30 15:38
8151013295,43.938114,81.240265,2016-1-27 0:52
9150717396,43.76873,80.807068,2016-1-30 15:38
9150525110,22.2789,113.517868,2016-1-30 15:37
8131110955,30.447124,114.883667,2016-1-30 15:38
9150813432,27.166531,111.688881,2016-1-27 0:52
9150527312,33.248436,104.24617,2016-1-30 15:29
8130912501,26.847883,108.51297,2016-1-30 15:37
9150827233,29.405029,116.560204,2016-1-27 0:51
9150712084,34.63459,112.401917,2016-1-30 15:38
8151014674,32.072536,108.03257,2016-1-30 15:40
9150924275,22.841507,108.307167,2016-1-30 14:42
8151121429,37.592392,107.599564,2016-1-30 15:41
9150120121,27.687433,111.64167,2016-1-27 0:49
9141226513,30.529264,114.258186,2016-1-30 15:26
8130913446,29.877565,113.6315,2016-1-30 15:37
8141208816,38.796253,75.319603,2016-1-30 14:23
9150108201,36.316708,102.838264,2016-1-30 15:13
8150818525,36.145546,102.907913,2016-1-27 0:52
9150712623,38.200947,114.739365,2016-1-30 15:37
8141122327,30.70997,111.314384,2016-1-27 0:51
8130912261,35.581528,118.903549,2016-1-27 0:50
9150310181,22.645805,110.17662,2016-1-30 15:19
9141118058,31.394722,118.363152,2016-1-27 0:26
8150725500,26.609303,106.637299,2016-1-30 15:37
9150717331,32.227798,106.28627,2016-1-27 0:52
9150609061,28.254107,109.295364,2016-1-30 15:36
9150820307,22.646688,114.187347,2016-1-30 15:36
9150906068,28.151373,107.968536,2016-1-30 14:53
8151212359,25.113779,102.724716,2016-1-30 15:38
8130913063,32.933819,117.35482,2016-1-30 15:37
8130914420,28.81093,112.350632,2016-1-30 15:37
8151215764,27.898838,102.22377,2016-1-30 12:41
9150310920,35.506622,103.646835,2016-1-30 15:37
8130913514,24.903418,102.850037,2016-1-30 15:37
9150108038,34.414478,114.190086,2016-1-30 12:15
9150315188,29.737976,116.001137,2016-1-30 15:36
8130913287,23.182808,113.076836,2016-1-30 15:36
8160104111,36.225445,106.155586,2016-1-30 15:37
9150120344,25.176683,111.572098,2016-1-30 14:17
9141024238,23.354412,116.677597,2016-1-27 0:16
8141224557,31.454969,104.701866,2016-1-30 14:30
9150717067,43.796028,87.615799,2016-1-27 0:40
8150725623,32.304768,105.81707,2016-1-30 15:37
9150528001,34.180771,108.898804,2016-1-30 15:36
8150501079,38.03783,114.528168,2016-1-27 0:52
8131116669,33.461906,114.548347,2016-1-30 15:40
8130910617,38.446316,106.327316,2016-1-30 15:37
8130910334,37.731232,115.670898,2016-1-30 14:47
9150813072,31.661119,119.018669,2016-1-27 0:46
8131117199,35.589596,103.192451,2016-1-27 0:52
9150921457,25.006182,98.378754,2016-1-30 13:29
9150713091,22.612667,113.844315,2016-1-30 15:36
8131007380,33.342522,120.152313,2016-1-30 15:37
9141118578,42.46096,123.55397,2016-1-27 0:16
9150415248,34.469677,112.471848,2016-1-30 14:52
9150107578,35.757263,115.034782,2016-1-30 15:28
9150803160,18.27298,109.51265,2016-1-30 15:37
8131007624,38.449005,116.094887,2016-1-30 15:38
8130913538,24.765184,98.792381,2016-1-30 15:33
9150519198,32.917358,117.328285,2016-1-30 14:55
9150312252,43.777107,87.608665,2016-1-27 0:52
9150810416,26.609337,107.848351,2016-1-27 0:45
9150601200,26.916727,109.203766,2016-1-27 0:52
8130914371,28.183783,113.020599,2016-1-27 0:51
8150827195,29.838432,112.902084,2016-1-30 15:38
8151225082,37.791843,107.385147,2016-1-30 15:42
9150831021,22.637596,114.048553,2016-1-30 15:37
9150602046,23.179045,113.640953,2016-1-27 0:52
8131008548,41.340015,86.257233,2016-1-30 15:37
8131117107,36.313648,102.831848,2016-1-30 15:37
8151115562,24.034798,102.420166,2016-1-30 15:36
9150527061,30.950846,105.627167,2016-1-30 15:35
8131108050,32.69236,109.031036,2016-1-30 14:08
9150717317,32.435772,105.858986,2016-1-30 13:24
8150922143,37.445324,107.629265,2016-1-30 12:01
9150603203,43.797058,87.640518,2016-1-27 0:16
9150601418,38.033413,114.479851,2016-1-30 13:54
8130912317,25.342798,105.184814,2016-1-30 15:37
9150610465,33.85857,118.245697,2016-1-30 15:38
9150114238,34.894299,112.791351,2016-1-30 14:23
9140905095,23.235577,108.07193,2016-1-30 12:29
9150501074,33.906281,117.956535,2016-1-30 15:14
9150813327,27.737656,111.321716,2016-1-30 13:42
9150525368,32.932323,117.366402,2016-1-30 15:37
9150315730,24.074392,101.98378,2016-1-30 14:22
9150713173,22.780651,115.361931,2016-1-27 0:52
9150603695,31.743147,116.531013,2016-1-27 0:10
9140909235,38.451931,106.264481,2016-1-30 15:36
9150813444,27.508379,112.017136,2016-1-30 15:37
9151013106,36.352116,111.504784,2016-1-30 15:37
8131117885,34.665504,113.968468,2016-1-27 0:51
8130911177,42.933178,119.01812,2016-1-30 15:37
8130912552,33.262787,116.571419,2016-1-30 15:37
8131109795,42.967865,122.316063,2016-1-30 15:37
9150520060,34.745506,113.653114,2016-1-30 14:00
9150813206,23.453875,114.469666,2016-1-30 15:37
9150603321,43.836056,90.286469,2016-1-30 15:07
9150603031,34.838974,117.581833,2016-1-27 0:48
8130912529,28.481516,108.458313,2016-1-30 14:41
8130913917,24.115482,103.590317,2016-1-30 15:38
8131116567,38.4133,100.838799,2016-1-30 11:57
8130913716,26.417364,103.306099,2016-1-30 15:38
9150610641,28.310308,108.194153,2016-1-27 0:42
9150924079,24.785082,102.788597,2016-1-27 0:30
9150413617,28.596157,107.720398,2016-1-30 13:25
9150921086,43.953697,87.618103,2016-1-27 0:13
9141023741,43.606163,82.334648,2016-1-30 15:38
9150528826,25.124649,113.356796,2016-1-27 0:52
9150828247,26.901869,107.487267,2016-1-30 14:59
9150728202,34.197155,108.940414,2016-1-30 15:23
8150921366,24.676815,108.037582,2016-1-30 15:39
8151013291,43.921902,81.262764,2016-1-27 0:51
9150601241,27.309929,105.293831,2016-1-30 15:36
9150603124,37.927368,112.550835,2016-1-30 15:38
8140725455,31.445353,104.7351,2016-1-30 14:12
8150504423,32.363102,107.456047,2016-1-30 15:37
9150713248,37.438122,118.485252,2016-1-30 12:31
9150712679,26.064167,107.869232,2016-1-30 14:38
9150921496,31.028456,105.849518,2016-1-30 15:40
9150828396,31.829138,120.1297,2016-1-27 0:35
9150924070,24.711241,102.6978,2016-1-30 15:40
9150921353,27.32456,103.681816,2016-1-27 0:49
9150710081,43.874645,87.611816,2016-1-30 13:58
9141023650,43.836811,87.622887,2016-1-27 0:09
8131009728,43.757496,87.643036,2016-1-30 15:37
8140321752,22.92741,112.034317,2016-1-30 15:38
9150810247,27.068773,112.167618,2016-1-30 14:37
9150107599,24.03224,114.8442,2016-1-30 15:37
9151013061,45.685783,85.100601,2016-1-30 15:19
9150828395,31.812548,119.907204,2016-1-30 15:36
8131008316,34.533813,113.396667,2016-1-30 15:37
9150522291,27.399694,108.184769,2016-1-27 0:09
9150603239,25.005341,102.741417,2016-1-27 0:52
8151112222,28.758869,104.621117,2016-1-30 15:41
8131010799,34.875263,115.61055,2016-1-30 15:37
8131009789,44.417328,84.818115,2016-1-30 15:38
9150825028,23.288647,116.175484,2016-1-30 14:02
9150609620,28.923031,105.473351,2016-1-30 15:26
8131009798,29.126192,121.052567,2016-1-30 15:37
8131008546,44.211781,87.624496,2016-1-30 15:37
8131109002,36.004093,107.877083,2016-1-30 15:38
9150813425,27.840351,113.121201,2016-1-30 13:34
9150825131,27.904144,113.2593,2016-1-27 0:50
7151300033,22.565613,113.866096,2016-1-27 0:52
8131008900,37.220695,122.081482,2016-1-30 15:37
9150415198,19.961159,110.149315,2016-1-30 14:45
9150612120,33.160255,113.983467,2016-1-27 0:15
8151120410,33.953495,114.312202,2016-1-27 0:51
8131008905,28.214739,112.88652,2016-1-30 15:38
9150820048,27.931242,110.57592,2016-1-27 0:34
9150806148,23.133738,113.855232,2016-1-30 15:41
8151023394,43.758202,87.619064,2016-1-27 0:52
9150810503,26.066547,119.324585,2016-1-30 15:25
9150109210,29.813774,115.810349,2016-1-27 0:51
8131010568,39.700336,78.914047,2016-1-30 15:37
8131009240,33.326279,113.528481,2016-1-30 15:37
8131009666,43.812931,87.600349,2016-1-30 15:38
8131010234,40.74852,107.422134,2016-1-30 15:37
9141117034,34.311462,108.946114,2016-1-30 15:37
8131009808,39.474636,75.953651,2016-1-30 15:37
8131010844,40.734879,108.650833,2016-1-30 15:37
8131010554,42.875519,93.459084,2016-1-30 15:37
9150413816,26.613804,106.755585,2016-1-27 0:19
9150813005,31.943462,117.186882,2016-1-27 0:53
8131009720,44.26429,87.646553,2016-1-30 15:37
8130910959,33.069084,115.218636,2016-1-30 15:37
8131008918,34.397087,119.266151,2016-1-30 15:37
8131010756,36.935837,105.258919,2016-1-30 15:37
8151011780,36.575905,101.834869,2016-1-30 15:37
8131009803,39.455784,75.976898,2016-1-30 15:37
8131008549,34.749889,115.92617,2016-1-30 15:37
8131010188,43.715431,122.490646,2016-1-30 15:37
9150924203,30.70402,111.325348,2016-1-30 12:10
8131010152,48.133266,123.455147,2016-1-30 15:37
9150603393,23.194944,113.556198,2016-1-30 13:06
8131117914,33.398754,115.086998,2016-1-30 13:10
8131009734,34.28194,108.93885,2016-1-30 15:38
8131010574,44.165287,80.46627,2016-1-30 15:37
9141024176,28.848709,104.968102,2016-1-27 0:52
8131009800,39.741837,98.397049,2016-1-30 15:37
9150601071,35.635872,106.9235,2016-1-30 15:37
8140726567,31.366024,121.439468,2016-1-27 0:20
8131111133,36.724548,103.268814,2016-1-30 15:37
8131008545,43.774982,81.630615,2016-1-30 15:38
8131009249,33.55405,114.013802,2016-1-30 15:38
9150806365,33.948292,116.883797,2016-1-27 0:27
9150813034,23.768776,114.711884,2016-1-30 15:36
9150921219,24.26495,103.444565,2016-1-30 14:58
9150310077,31.850113,117.132797,2016-1-27 0:50
9150803115,26.263214,105.831566,2016-1-30 15:37
8131010303,49.74398,124.604881,2016-1-30 15:37
8131009804,30.816561,106.177765,2016-1-30 15:37
8131010558,42.700134,93.56823,2016-1-30 15:38
9150119462,32.060406,112.149185,2016-1-30 14:27
8131010595,39.42643,76.010849,2016-1-30 15:38
9150525167,43.878254,81.294586,2016-1-30 15:36
8131010065,21.854963,100.922249,2016-1-30 15:37
8151124769,37.790073,107.390953,2016-1-27 0:51
8131008647,41.763809,86.139084,2016-1-30 15:37
8140725825,25.60817,111.531937,2016-1-27 0:25
9150831138,27.817223,114.383614,2016-1-30 15:08
8131010605,38.49044,106.266914,2016-1-30 15:38
9150609740,31.682327,118.502197,2016-1-30 15:29
9150810478,25.564222,104.768303,2016-1-30 14:23
9150820122,22.21323,113.295517,2016-1-30 15:38
9150831246,26.291294,105.7201,2016-1-30 15:38
8150826512,23.103199,113.440147,2016-1-30 15:30
9150528677,31.821701,106.68573,2016-1-30 14:34
9150528229,31.947596,118.742081,2016-1-27 0:38
9141104254,37.878414,113.578682,2016-1-30 12:47
9150528058,34.132122,112.826019,2016-1-30 15:00
8131009034,38.902302,106.524231,2016-1-30 14:54
8131010004,34.77763,117.269753,2016-1-30 15:37
9150728303,28.38114,116.239815,2016-1-30 15:32
9150603213,43.794071,87.615433,2016-1-30 12:40
9150603073,37.428646,116.361053,2016-1-30 15:37
8131009797,41.781998,84.20768,2016-1-30 15:37
9150827005,27.507647,105.189468,2016-1-30 15:37
8131009632,43.802826,87.536148,2016-1-30 15:37
8130913968,32.426033,109.82785,2016-1-30 15:37
8131116484,39.478024,76.010551,2016-1-30 14:21
8131010596,37.925346,77.394165,2016-1-30 15:37
9150603023,30.736841,104.062851,2016-1-27 0:52
8151217647,31.576832,107.836349,2016-1-30 15:38
9141024114,29.51442,105.390503,2016-1-30 15:37
9150615339,30.659134,114.452637,2016-1-30 14:02
9150728236,31.290602,121.142303,2016-1-30 14:07
9150528354,31.704857,119.936165,2016-1-27 0:52
9150820208,31.380184,121.347183,2016-1-27 0:09
9150310096,22.794319,108.316986,2016-1-30 13:55
9141117103,22.586477,113.249252,2016-1-27 0:24
9140915246,35.040775,104.32,2016-1-27 0:49
9150107615,26.948486,110.704086,2016-1-30 13:16
9150315854,35.521885,111.018867,2016-1-30 15:36
8131008506,43.07373,90.501869,2016-1-30 15:37
9150601229,25.989044,107.875153,2016-1-30 14:45
9150731260,30.229574,117.287834,2016-1-30 15:38
8131008571,41.338295,86.255653,2016-1-30 15:38
8130913867,32.278404,111.589851,2016-1-30 15:37
9140909028,37.638256,107.537552,2016-1-27 0:31
9150412120,29.700333,115.973602,2016-1-27 0:09
9150314036,34.753555,114.457886,2016-1-30 15:37
8151014150,31.21623,107.487717,2016-1-30 12:26
8131111242,47.451672,126.958702,2016-1-30 15:37
9140910098,36.585934,101.832283,2016-1-30 15:28
9150609969,31.103117,105.096718,2016-1-30 13:41
8131111123,35.346142,103.580299,2016-1-30 15:38
8151012393,25.845366,104.509384,2016-1-30 13:04
9150609704,32.933807,117.354713,2016-1-30 14:42
8131010622,39.021942,106.370651,2016-1-30 15:38
9140905024,23.261272,106.382263,2016-1-30 14:41
8130914508,24.96847,118.671249,2016-1-30 15:37
8151123592,23.71666,114.683083,2016-1-30 15:38
9141024042,23.801296,99.6287,2016-1-30 15:40
9150813440,27.653427,111.609367,2016-1-30 15:37
9141118537,35.208313,115.866318,2016-1-30 14:12
9150310876,36.010803,106.28067,2016-1-30 14:43
9150810006,31.471811,114.067986,2016-1-30 12:04
8131010738,37.898392,105.988518,2016-1-30 15:37
8130914514,24.858387,118.581497,2016-1-30 15:36
9150310903,35.95195,104.024185,2016-1-27 0:39
